rate	block	order	mode	variant	instrumented	valid	accepted_pps	loss	conservation	cycles_per_pkt	l2_fills_per_pkt	ccx_fills_per_pkt	dram_fills_per_pkt	invalid_reasons	file
2000000	8	1	skb	read-data	1	True	1211439.6	0.394279	1.0	2636.25	5.8485	0.6136	0.8887	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T023401Z_xdp_drop_2000000.json
2000000	8	2	native	no-touch	1	True	1999995.7	0.0	1.0	423.22	0.5347	0.7388	0.1576	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T023448Z_xdp_drop_2000000.json
2000000	8	3	native	read-data	1	True	1999988.3	0.0	1.0	590.66	0.5465	0.7598	1.0563	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T023536Z_xdp_drop_2000000.json
2000000	8	4	skb	no-touch	1	True	1210258.1	0.394871	1.0	2638.88	6.0053	0.717	1.0283	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T023624Z_xdp_drop_2000000.json
11500000	9	1	skb	read-data	1	True	1209730.6	0.894802	1.0	2640.02	5.8571	0.7079	1.0239	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T023711Z_xdp_drop_11500000.json
11500000	9	2	native	no-touch	1	True	11499032.5	0.0	1.0	251.84	0.4197	0.8489	0.1417	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T023759Z_xdp_drop_11500000.json
11500000	9	3	skb	no-touch	1	True	1215189.6	0.894327	1.0	2628.13	5.9941	0.6759	0.937	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T023847Z_xdp_drop_11500000.json
11500000	9	4	native	read-data	1	True	7872506.7	0.315393	1.0	405.48	0.6906	0.4197	1.0246	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T023935Z_xdp_drop_11500000.json
10500000	9	1	native	read-data	1	True	7904906.8	0.247119	1.0	403.82	0.6796	0.4279	1.0262	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024022Z_xdp_drop_10500000.json
10500000	9	2	skb	no-touch	1	True	1208985.9	0.884856	1.0	2641.59	6.1099	0.6735	0.9548	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024110Z_xdp_drop_10500000.json
10500000	9	3	skb	read-data	1	True	1209571.5	0.884798	1.0	2640.33	5.5013	0.669	0.9452	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024158Z_xdp_drop_10500000.json
10500000	9	4	native	no-touch	1	True	10499522.0	0.0	1.0	256.62	0.4976	0.7167	0.1453	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024245Z_xdp_drop_10500000.json
7500000	9	1	skb	no-touch	1	True	1205195.3	0.839306	1.0	2650.01	5.4242	0.7563	1.0828	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024333Z_xdp_drop_7500000.json
7500000	9	2	native	no-touch	1	True	7499703.9	0.0	1.0	309.9	0.6334	0.666	0.1383	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024421Z_xdp_drop_7500000.json
7500000	9	3	skb	read-data	1	True	1201946.2	0.839737	1.0	2657.16	5.3929	0.7766	1.1084	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024509Z_xdp_drop_7500000.json
7500000	9	4	native	read-data	1	True	7499752.8	0.0	1.0	419.84	0.3164	0.8606	1.0273	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024556Z_xdp_drop_7500000.json
1500000	9	1	native	read-data	1	True	1500003.0	0.0	1.0	600.16	0.5452	0.7557	1.0241	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024644Z_xdp_drop_1500000.json
1500000	9	2	skb	no-touch	1	True	1210639.4	0.192914	1.0	2638.06	4.9758	0.6805	0.9454	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024732Z_xdp_drop_1500000.json
1500000	9	3	skb	read-data	1	True	1192765.1	0.204838	1.0	2677.59	5.7513	0.6798	0.9368	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024820Z_xdp_drop_1500000.json
1500000	9	4	native	no-touch	1	True	1500035.2	0.0	1.0	427.72	0.5269	0.5964	0.1396	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024907Z_xdp_drop_1500000.json
3500000	9	1	skb	no-touch	1	True	1216344.0	0.652477	1.0	2625.68	5.3228	0.6179	0.9418	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T024955Z_xdp_drop_3500000.json
3500000	9	2	native	read-data	1	True	3500033.4	0.0	1.0	539.7	0.6084	0.5813	0.8614	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025043Z_xdp_drop_3500000.json
3500000	9	3	native	no-touch	1	True	3500037.2	0.0	1.0	393.25	0.4476	0.8154	0.1653	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025130Z_xdp_drop_3500000.json
3500000	9	4	skb	read-data	1	True	1208292.7	0.654777	1.0	2643.18	5.269	0.6658	0.9507	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025218Z_xdp_drop_3500000.json
12500000	9	1	skb	no-touch	1	True	1215334.1	0.902767	1.0	2627.84	5.6931	0.6518	0.9487	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025306Z_xdp_drop_12500000.json
12500000	9	2	native	read-data	1	True	7649798.3	0.387967	1.0	416.5	0.6628	0.4297	1.0067	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025354Z_xdp_drop_12500000.json
12500000	9	3	skb	read-data	1	True	1210130.0	0.903187	1.0	2639.16	6.0257	0.6566	0.9524	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025441Z_xdp_drop_12500000.json
12500000	9	4	native	no-touch	1	True	12498985.6	0.0	1.0	246.28	0.4076	0.7427	0.1478	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025529Z_xdp_drop_12500000.json
4500000	9	1	skb	read-data	1	True	1206622.2	0.731882	1.0	2646.8	5.9128	0.7751	1.0905	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025617Z_xdp_drop_4500000.json
4500000	9	2	native	no-touch	1	True	4500303.3	0.0	1.0	402.65	0.5386	0.7677	0.163	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025704Z_xdp_drop_4500000.json
4500000	9	3	native	read-data	1	True	4500306.0	0.0	1.0	516.73	0.5289	0.7724	1.0486	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025752Z_xdp_drop_4500000.json
4500000	9	4	skb	no-touch	1	True	1210385.8	0.731044	1.0	2638.57	6.2433	0.6783	0.948	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025840Z_xdp_drop_4500000.json
14880952	9	1	skb	read-data	1	True	1206604.6	0.9189	1.0	2646.73	5.9462	0.6722	0.9421	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T025927Z_xdp_drop_14880952.json
14880952	9	2	native	no-touch	1	True	13977734.2	0.060671	1.0	228.49	0.6848	0.3867	0.1478	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030015Z_xdp_drop_14880952.json
14880952	9	3	native	read-data	1	True	7871956.8	0.470983	1.0	405.38	0.6508	0.443	1.0264	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030103Z_xdp_drop_14880952.json
14880952	9	4	skb	no-touch	1	True	1205114.3	0.919	1.0	2650.14	6.0457	0.7683	1.0967	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030151Z_xdp_drop_14880952.json
14880952	9	1	skb	read-data	0	True	1201039.7	0.919273	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030239Z_xdp_drop_14880952.json
14880952	9	2	native	read-data	0	True	7652723.6	0.485714	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030326Z_xdp_drop_14880952.json
14880952	9	3	skb	no-touch	0	True	1211700.3	0.918556	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030414Z_xdp_drop_14880952.json
14880952	9	4	native	no-touch	0	True	13975927.6	0.060792	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030502Z_xdp_drop_14880952.json
8500000	9	1	skb	read-data	1	True	1202479.9	0.858546	1.0	2655.92	5.5587	0.6517	0.9425	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030549Z_xdp_drop_8500000.json
8500000	9	2	native	read-data	1	True	8010117.6	0.057711	1.0	398.41	0.5672	0.4258	0.9124	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030637Z_xdp_drop_8500000.json
8500000	9	3	native	no-touch	1	True	8500681.9	0.0	1.0	284.28	0.5788	0.7137	0.1624	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030725Z_xdp_drop_8500000.json
8500000	9	4	skb	no-touch	1	True	1211565.5	0.857475	1.0	2636.02	5.8207	0.679	0.9608	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030812Z_xdp_drop_8500000.json
2000000	9	1	native	read-data	1	True	1999991.0	0.0	1.0	573.96	0.5962	0.6123	0.8939	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030900Z_xdp_drop_2000000.json
2000000	9	2	skb	read-data	1	True	1204811.2	0.397595	1.0	2650.72	5.7326	0.7756	1.0894	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T030948Z_xdp_drop_2000000.json
2000000	9	3	native	no-touch	1	True	1999990.7	0.0	1.0	421.44	0.5834	0.7503	0.1343	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031036Z_xdp_drop_2000000.json
2000000	9	4	skb	no-touch	1	True	1207270.7	0.39636	1.0	2645.46	5.6976	0.7642	1.0958	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031123Z_xdp_drop_2000000.json
5000000	9	1	skb	no-touch	1	True	1208607.8	0.75828	1.0	2642.48	5.5981	0.7603	1.0939	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031211Z_xdp_drop_5000000.json
5000000	9	2	native	read-data	1	True	4999951.9	0.0	1.0	483.12	0.6058	0.7156	1.0429	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031259Z_xdp_drop_5000000.json
5000000	9	3	native	no-touch	1	True	4999959.3	0.0	1.0	387.64	0.514	0.7618	0.1167	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031346Z_xdp_drop_5000000.json
5000000	9	4	skb	read-data	1	True	1214131.4	0.757175	1.0	2630.46	6.2441	0.6316	0.931	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031434Z_xdp_drop_5000000.json
14500000	9	1	skb	no-touch	1	True	1212194.0	0.916392	1.0	2634.58	5.5766	0.6193	0.9451	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031522Z_xdp_drop_14500000.json
14500000	9	2	skb	read-data	1	True	1207389.8	0.916722	1.0	2645.09	5.5525	0.6209	0.9429	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031609Z_xdp_drop_14500000.json
14500000	9	3	native	no-touch	1	True	14171635.4	0.022498	1.0	225.38	0.5742	0.35	0.0769	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031657Z_xdp_drop_14500000.json
14500000	9	4	native	read-data	1	True	7907837.1	0.454438	1.0	403.18	0.6608	0.4303	1.0254	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031745Z_xdp_drop_14500000.json
14000000	9	1	skb	no-touch	1	True	1210525.5	0.913548	1.0	2638.28	5.8345	0.6804	0.9582	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031833Z_xdp_drop_14000000.json
14000000	9	2	native	read-data	1	True	7905889.7	0.435359	1.0	403.72	0.6698	0.4224	1.0279	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T031920Z_xdp_drop_14000000.json
14000000	9	3	native	no-touch	1	True	13911852.0	0.006407	1.0	229.57	0.7064	0.3835	0.1577	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032008Z_xdp_drop_14000000.json
14000000	9	4	skb	read-data	1	True	1208918.8	0.91366	1.0	2641.77	5.077	0.6836	0.94	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032056Z_xdp_drop_14000000.json
14000000	9	1	native	no-touch	0	True	14001513.1	0.0	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032144Z_xdp_drop_14000000.json
14000000	9	2	skb	no-touch	0	True	1212183.2	0.913428	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032231Z_xdp_drop_14000000.json
14000000	9	3	skb	read-data	0	True	1213785.2	0.913312	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032319Z_xdp_drop_14000000.json
14000000	9	4	native	read-data	0	True	7639846.0	0.454353	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032407Z_xdp_drop_14000000.json
4000000	9	1	skb	no-touch	1	True	1215317.8	0.69617	1.0	2627.97	5.8312	0.7214	0.9988	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032454Z_xdp_drop_4000000.json
4000000	9	2	skb	read-data	1	True	1205271.6	0.698681	1.0	2649.75	5.9764	0.7071	1.0123	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032542Z_xdp_drop_4000000.json
4000000	9	3	native	no-touch	1	True	3999974.3	0.0	1.0	406.37	0.5305	0.7267	0.1514	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032630Z_xdp_drop_4000000.json
4000000	9	4	native	read-data	1	True	3999972.4	0.0	1.0	538.75	0.5417	0.7813	1.0725	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032717Z_xdp_drop_4000000.json
10000000	9	1	skb	read-data	1	True	1211029.8	0.878899	1.0	2637.25	4.4414	0.6764	0.9804	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032805Z_xdp_drop_10000000.json
10000000	9	2	native	no-touch	1	True	9999970.0	0.0	1.0	261.28	0.5005	0.6849	0.11	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032853Z_xdp_drop_10000000.json
10000000	9	3	native	read-data	1	True	7693652.3	0.230629	1.0	414.29	0.6765	0.4113	1.0076	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T032941Z_xdp_drop_10000000.json
10000000	9	4	skb	no-touch	1	True	1210317.9	0.878965	1.0	2638.68	4.967	0.6687	0.942	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033028Z_xdp_drop_10000000.json
6000000	9	1	skb	no-touch	1	True	1215981.6	0.797325	1.0	2626.44	5.6948	0.6494	0.9383	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033116Z_xdp_drop_6000000.json
6000000	9	2	skb	read-data	1	True	1213626.7	0.797712	1.0	2631.53	5.4842	0.6519	0.9366	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033204Z_xdp_drop_6000000.json
6000000	9	3	native	read-data	1	True	5999616.9	0.0	1.0	423.22	0.4993	0.6744	0.8763	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033251Z_xdp_drop_6000000.json
6000000	9	4	native	no-touch	1	True	5999611.0	0.0	1.0	348.77	0.5598	0.7501	0.1635	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033339Z_xdp_drop_6000000.json
750000	9	1	skb	read-data	1	True	750003.0	0.0	1.0	2908.48	7.1218	0.7584	0.8999	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033427Z_xdp_drop_750000.json
750000	9	2	native	read-data	1	True	750000.1	0.0	1.0	589.11	0.5874	0.7624	1.0486	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033514Z_xdp_drop_750000.json
750000	9	3	native	no-touch	1	True	750002.6	0.0	1.0	417.07	0.5217	0.7499	0.1639	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033602Z_xdp_drop_750000.json
750000	9	4	skb	no-touch	1	True	750000.4	0.0	1.0	2908.52	6.9934	0.7788	0.9171	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033650Z_xdp_drop_750000.json
9500000	9	1	skb	read-data	1	True	1213459.9	0.872264	1.0	2631.94	4.9813	0.6648	0.9427	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033738Z_xdp_drop_9500000.json
9500000	9	2	native	read-data	1	True	8032048.8	0.15448	1.0	397.25	0.6151	0.442	0.9791	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033826Z_xdp_drop_9500000.json
9500000	9	3	native	no-touch	1	True	9499548.3	0.0	1.0	267.3	0.4923	0.6544	0.1254	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T033913Z_xdp_drop_9500000.json
9500000	9	4	skb	no-touch	1	True	1212173.9	0.872396	1.0	2634.71	5.9425	0.6561	0.9429	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034001Z_xdp_drop_9500000.json
250000	9	1	native	no-touch	1	True	250000.3	0.0	1.0	527.95	0.5279	0.6645	0.1386	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034049Z_xdp_drop_250000.json
250000	9	2	skb	read-data	1	True	249999.4	0.0	1.0	2954.93	7.682	0.8369	0.9783	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034137Z_xdp_drop_250000.json
250000	9	3	native	read-data	1	True	250001.4	0.0	1.0	691.14	0.6216	0.7729	1.057	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034224Z_xdp_drop_250000.json
250000	9	4	skb	no-touch	1	True	250000.3	0.0	1.0	2938.17	7.7631	0.7923	0.9267	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034312Z_xdp_drop_250000.json
13500000	9	1	native	read-data	1	True	7893177.7	0.415357	1.0	404.13	0.6604	0.4365	1.022	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034400Z_xdp_drop_13500000.json
13500000	9	2	native	no-touch	1	True	13500909.0	0.0	1.0	234.91	0.3024	0.8243	0.1419	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034447Z_xdp_drop_13500000.json
13500000	9	3	skb	no-touch	1	True	1210052.0	0.910377	1.0	2639.36	5.7445	0.6725	0.9479	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034535Z_xdp_drop_13500000.json
13500000	9	4	skb	read-data	1	True	1207145.1	0.910594	1.0	2645.72	5.4205	0.656	0.9491	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034623Z_xdp_drop_13500000.json
11000000	9	1	native	no-touch	1	True	10998655.3	0.0	1.0	255.04	0.4528	0.8046	0.1565	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034711Z_xdp_drop_11000000.json
11000000	9	2	skb	read-data	1	True	1210953.3	0.889891	1.0	2637.42	5.5664	0.6732	0.9455	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034759Z_xdp_drop_11000000.json
11000000	9	3	skb	no-touch	1	True	1215288.8	0.88951	1.0	2627.96	5.3244	0.6601	0.9406	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034846Z_xdp_drop_11000000.json
11000000	9	4	native	read-data	1	True	7666150.1	0.302993	1.0	415.48	0.6598	0.4325	1.0137	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T034934Z_xdp_drop_11000000.json
2500000	9	1	native	no-touch	1	True	2500012.1	0.0	1.0	459.55	0.5274	0.7603	0.1384	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035022Z_xdp_drop_2500000.json
2500000	9	2	skb	read-data	1	True	1208940.2	0.516428	1.0	2641.78	5.855	0.6612	0.9466	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035109Z_xdp_drop_2500000.json
2500000	9	3	skb	no-touch	1	True	1212470.1	0.515015	1.0	2634.07	5.3955	0.6526	0.9492	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035157Z_xdp_drop_2500000.json
2500000	9	4	native	read-data	1	True	2499999.2	0.0	1.0	586.65	0.5356	0.6921	0.951	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035245Z_xdp_drop_2500000.json
7000000	9	1	native	read-data	1	True	6999392.9	0.0	1.0	414.79	0.4562	0.806	1.0487	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035332Z_xdp_drop_7000000.json
7000000	9	2	native	no-touch	1	True	6999376.4	0.0	1.0	321.68	0.5385	0.7331	0.1024	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035420Z_xdp_drop_7000000.json
7000000	9	3	skb	no-touch	1	True	1200566.3	0.82848	1.0	2660.2	5.6815	0.7847	1.1139	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035508Z_xdp_drop_7000000.json
7000000	9	4	skb	read-data	1	True	1205290.4	0.827808	1.0	2649.76	4.5961	0.7689	1.1124	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035556Z_xdp_drop_7000000.json
3000000	9	1	native	read-data	1	True	3000088.7	0.0	1.0	590.86	0.583	0.7506	1.0542	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035643Z_xdp_drop_3000000.json
3000000	9	2	skb	no-touch	1	True	1210340.1	0.596569	1.0	2638.72	4.8331	0.6784	0.9472	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035731Z_xdp_drop_3000000.json
3000000	9	3	native	no-touch	1	True	3000090.4	0.0	1.0	434.43	0.5848	0.7302	0.1348	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035819Z_xdp_drop_3000000.json
3000000	9	4	skb	read-data	1	True	1202341.6	0.599237	1.0	2656.29	5.3899	0.6918	0.9574	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035906Z_xdp_drop_3000000.json
12000000	9	1	skb	no-touch	1	True	1209781.5	0.899198	1.0	2639.97	5.1997	0.6808	0.9537	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T035954Z_xdp_drop_12000000.json
12000000	9	2	skb	read-data	1	True	1211954.4	0.899022	1.0	2635.24	5.2873	0.6802	0.9537	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040042Z_xdp_drop_12000000.json
12000000	9	3	native	no-touch	1	True	12001354.6	0.0	1.0	249.71	0.4114	0.818	0.1063	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040129Z_xdp_drop_12000000.json
12000000	9	4	native	read-data	1	True	7675429.8	0.360454	1.0	414.89	0.6719	0.4208	1.0058	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040217Z_xdp_drop_12000000.json
8000000	9	1	skb	no-touch	1	True	1209394.6	0.848824	1.0	2640.77	5.7252	0.6644	0.9412	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040305Z_xdp_drop_8000000.json
8000000	9	2	native	no-touch	1	True	7999949.1	0.0	1.0	299.04	0.5638	0.7504	0.1624	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040353Z_xdp_drop_8000000.json
8000000	9	3	skb	read-data	1	True	1213271.2	0.848338	1.0	2632.32	5.7345	0.6852	0.9439	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040441Z_xdp_drop_8000000.json
8000000	9	4	native	read-data	1	True	7976002.3	0.002995	1.0	399.33	0.5557	0.4608	0.9226	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040528Z_xdp_drop_8000000.json
13000000	9	1	skb	no-touch	1	True	1220563.5	0.906115	1.0	2616.58	6.0109	0.5845	0.8347	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040616Z_xdp_drop_13000000.json
13000000	9	2	native	no-touch	1	True	13000277.8	0.0	1.0	239.99	0.3532	0.6185	0.1033	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040704Z_xdp_drop_13000000.json
13000000	9	3	native	read-data	1	True	7892114.0	0.392858	1.0	404.26	0.6486	0.4485	1.0232	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040751Z_xdp_drop_13000000.json
13000000	9	4	skb	read-data	1	True	1205584.6	0.907268	1.0	2649.14	5.5456	0.7054	0.9817	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040839Z_xdp_drop_13000000.json
500000	9	1	skb	read-data	1	True	500002.3	0.0	1.0	2880.63	7.0261	0.815	0.9475	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T040927Z_xdp_drop_500000.json
500000	9	2	native	read-data	1	True	500004.4	0.0	1.0	547.65	0.5216	0.653	0.8942	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T041014Z_xdp_drop_500000.json
500000	9	3	native	no-touch	1	True	500004.2	0.0	1.0	393.65	0.4784	0.7646	0.1644	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T041102Z_xdp_drop_500000.json
500000	9	4	skb	no-touch	1	True	500005.2	0.0	1.0	2886.06	6.8315	0.9519	1.0678	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T041150Z_xdp_drop_500000.json
6500000	9	1	skb	no-touch	1	True	1203053.4	0.814923	1.0	2654.7	5.2012	0.7964	1.1097	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T041238Z_xdp_drop_6500000.json
6500000	9	2	native	no-touch	1	True	6500154.1	0.0	1.0	333.13	0.5598	0.7395	0.1	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260825T041325Z_xdp_drop_6500000.json
